Keyword,URL,Search Intents,SERP Features,Search Volume,Keyword Difficulty,CPC,Position,Organic Traffic,Competition,Competition Level,Results,SERP Updated At,Backlinks,Dofollow,Referring Domains,Referring Main Domains,Referring Pages,Avg Main Domain Rank,Avg Rank,Avg Referring Domains,Avg Referring Main Domains,Avg Backlinks,Avg Dofollow,Low Top Of Page Bid,High Top Of Page Bid
window tint essex,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",70,0,1.68,65,0,0.42,MEDIUM,452000,2025-12-04 07:26:19 +00:00,409.00,363.00,107.00,94.00,397.00,378.00,41.70,22.00,21.50,29.60,20.90,,
what is the legal percentage of window tint,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,related_searches",50,0,,65,0,0.01,LOW,1090000,2025-10-24 21:19:53 +00:00,,,,,,263.40,51.30,10.00,9.70,12.70,9.80,,
window tints legal,https://mrtint.ca/ontariowindowtintinglaw/,"navigational,commercial","ai_overview,people_also_ask,images,video,related_searches",320,0,0.88,66,0,0.04,LOW,1960000,2025-11-23 13:08:44 +00:00,,,,,,372.50,54.40,10.40,10.10,13.10,10.10,,
chrome tints,https://mrtint.ca/,"commercial,navigational","people_also_ask,popular_products,images,related_searches",210,0,1.01,66,0,0.30,LOW,2630000,2025-11-25 09:00:59 +00:00,409.00,363.00,107.00,94.00,397.00,332.70,52.10,27.30,26.20,56.40,41.70,0.50,2.70
legal tint,https://mrtint.ca/ontariowindowtintinglaw/,"navigational,transactional,commercial","ai_overview,people_also_ask,video,images,related_searches",210,0,0.67,66,0,0.07,LOW,52600000,2025-11-25 02:06:57 +00:00,,,,,,284.40,52.00,10.30,10.00,13.00,10.00,,
window tints near me cheap,https://mrtint.ca/,transactional,"local_pack,people_also_ask,popular_products,related_searches",170,9,2.40,66,0,0.88,HIGH,9070000,2025-12-13 18:01:14 +00:00,409.00,363.00,107.00,94.00,397.00,205.90,128.70,50.70,48.20,109.70,87.30,0.90,2.70
house tint,https://mrtint.ca/residential-tinting/,"commercial,navigational","local_pack,popular_products,people_also_ask,video,related_searches,images",140,2,7.36,66,0,0.49,MEDIUM,37200000,2025-11-12 09:59:17 +00:00,,,,,,551.40,60.10,29.70,29.60,51.60,32.00,0.91,3.22
70 percent tint,https://mrtint.ca/ontariowindowtintinglaw/,"transactional,commercial","images,people_also_ask,video,popular_products,related_searches",90,0,0.28,66,0,0.28,LOW,19700000,2025-12-01 12:47:32 +00:00,,,,,,419.90,6.60,0.30,0.30,1.00,1.00,,
red car tint,https://mrtint.ca/,"commercial,transactional","popular_products,images,people_also_ask,video,related_searches",90,0,0.23,66,0,0.57,MEDIUM,53200000,2025-11-10 00:09:05 +00:00,409.00,363.00,107.00,94.00,397.00,396.00,27.00,12.20,11.80,37.60,30.80,0.45,2.16
art of tinting,https://mrtint.ca/,"navigational,commercial","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph",70,0,2.42,66,0,0.15,LOW,85200000,2025-10-24 05:35:46 +00:00,589.00,538.00,133.00,119.00,577.00,636.00,17.40,0.10,0.10,1.60,1.50,0.70,1.89
auto window tinting service near me,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches",70,24,3.83,66,0,0.39,MEDIUM,4490000,2025-10-24 04:36:20 +00:00,409.00,363.00,107.00,94.00,397.00,217.90,176.40,56.90,54.70,272.60,184.70,,
burlington tint,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches",70,8,4.49,66,0,0.71,HIGH,1010000,2025-10-23 19:41:14 +00:00,409.00,363.00,107.00,94.00,397.00,339.30,112.50,8.20,7.80,1687.00,831.70,0.96,5.31
tint for garage door windows,https://mrtint.ca/,commercial,"popular_products,people_also_ask,discussions_and_forums,video,images,related_searches",50,0,0.50,66,0,1.00,HIGH,6970000,2025-10-26 14:33:19 +00:00,409.00,363.00,107.00,94.00,397.00,527.90,34.20,0.80,0.70,1.00,0.80,0.29,1.43
tint view,https://mrtint.ca/ontariowindowtintinglaw/,navigational,"people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",50,21,,66,0,0.13,LOW,166000000,2025-10-26 14:33:28 +00:00,,,,,,747.30,128.50,7.90,7.70,307.90,134.40,,
premier window tinting,https://mrtint.ca/,"navigational,commercial","people_also_ask,people_also_search,related_searches,knowledge_graph,google_reviews,images",30,0,,66,0,0.29,LOW,1170000,2025-11-11 03:33:05 +00:00,409.00,363.00,107.00,94.00,397.00,228.50,69.30,45.00,43.70,81.80,56.70,,
car wrap toronto,https://mrtint.ca/car-wrapping/,"commercial,navigational","people_also_ask,people_also_search,related_searches,images",1300,14,2.93,67,2,0.61,MEDIUM,29800000,2025-11-18 08:21:25 +00:00,,,,,,185.10,138.60,38.90,37.00,107.00,86.30,0.72,3.56
window tint regina,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",320,0,3.74,67,0,0.49,MEDIUM,697000,2025-12-13 01:35:42 +00:00,409.00,363.00,107.00,94.00,397.00,287.40,26.50,9.40,9.30,12.30,9.10,1.22,9.05
is 20 tint legal in ontario,https://mrtint.ca/ontariowindowtintinglaw/,"informational,commercial","ai_overview,people_also_ask,carousel,images,related_searches",210,0,,67,0,0.00,LOW,928000,2025-11-25 03:26:00 +00:00,,,,,,436.90,7.50,0.40,0.40,0.40,0.20,,
oakville window tinting,https://mrtint.ca/pricing/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches",140,0,4.08,67,0,1.00,HIGH,48600,2025-11-26 00:51:51 +00:00,3.00,1.00,3.00,3.00,3.00,78.90,41.40,14.20,13.70,22.30,18.10,1.49,4.78
tint laws canada,https://mrtint.ca/window-tinting-laws/,"informational,navigational,commercial","ai_overview,people_also_ask,related_searches,images",140,0,,67,0,0.00,LOW,2190000,2025-12-19 10:03:31 +00:00,,,,,,226.20,52.20,8.50,8.40,11.20,8.30,,
window tinting kamloops,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,video,related_searches,images",140,0,1.75,67,0,0.60,MEDIUM,103000,2025-11-26 16:35:10 +00:00,409.00,363.00,107.00,94.00,397.00,425.90,6.10,4.60,4.50,5.00,3.40,0.72,2.15
window tinting classes,https://mrtint.ca/training/,"navigational,commercial","ai_overview,local_pack,discussions_and_forums,related_searches,images",110,0,0.97,67,0,0.13,LOW,1150000,2025-11-28 02:02:51 +00:00,,,,,,131.60,52.40,18.60,17.90,22.70,13.70,0.73,1.72
milton window tinting,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,related_searches,people_also_search,images",90,0,4.82,67,0,0.98,HIGH,343000,2025-11-29 01:50:16 +00:00,409.00,363.00,107.00,94.00,397.00,134.40,2.80,0.10,0.10,0.10,0.10,1.16,3.56
tint car windows legal limit,https://mrtint.ca/ontariowindowtintinglaw/,"transactional,commercial","ai_overview,people_also_ask,video,related_searches,images",90,0,,67,0,0.01,LOW,991000,2025-11-09 19:27:57 +00:00,,,,,,299.80,46.90,10.20,9.90,13.60,10.70,,
why are tinted windows illegal,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,related_searches,images",90,0,,67,0,0.00,LOW,1760000,2025-11-09 16:39:55 +00:00,,,,,,470.90,46.90,9.30,9.10,13.00,10.30,,
windows tint legal limit,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,transactional","ai_overview,people_also_ask,video,related_searches,images",90,0,,67,0,0.01,LOW,1290000,2025-11-09 16:38:28 +00:00,,,,,,298.70,48.40,10.30,10.00,13.70,10.80,,
is 30 tint legal in ontario,https://mrtint.ca/ontariowindowtintinglaw/,"informational,commercial","ai_overview,people_also_ask,carousel,related_searches,images",70,0,,67,0,0.01,LOW,808000,2025-12-15 12:41:30 +00:00,,,,,,383.00,15.30,0.80,0.80,1.10,0.50,,
window tint cornwall,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",70,0,0.08,67,0,0.22,LOW,297000,2025-12-01 14:30:16 +00:00,409.00,363.00,107.00,94.00,397.00,443.60,8.00,0.30,0.30,0.50,0.20,,
what tint is legal,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,related_searches,images",40,0,,67,0,0.00,LOW,50100000,2025-11-11 01:31:03 +00:00,,,,,,316.50,46.90,10.20,9.90,13.60,10.70,,
top tier auto tinting,https://mrtint.ca/,"navigational,commercial","discussions_and_forums,people_also_ask,people_also_search,related_searches,google_reviews,knowledge_graph",30,0,0.99,67,0,0.23,LOW,822000,2025-11-11 01:51:55 +00:00,409.00,363.00,107.00,94.00,397.00,504.40,14.40,6.00,5.90,6.60,4.70,0.78,2.06
window tinting rules,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,navigational","ai_overview,people_also_ask,video,people_also_search,related_searches,images",320,0,0.88,68,0,0.04,LOW,1410000,2025-11-23 13:20:22 +00:00,,,,,,243.80,58.60,10.60,10.30,14.00,11.00,,
window tint orangeville,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,popular_products,related_searches,images",90,0,2.01,68,0,0.46,MEDIUM,29900,2025-12-20 16:12:28 +00:00,409.00,363.00,107.00,94.00,397.00,370.40,10.90,8.90,8.90,10.00,7.30,0.84,2.33
window tints home depot,https://mrtint.ca/,"commercial,transactional","people_also_ask,video,popular_products,people_also_search,related_searches,images",90,5,0.23,68,0,1.00,HIGH,156000,2025-11-09 16:37:19 +00:00,409.00,363.00,107.00,94.00,397.00,618.40,68.40,32.30,31.70,55.30,34.00,,
30 percent window tint,https://mrtint.ca/,transactional,"images,people_also_ask,video,discussions_and_forums,popular_products,related_searches",70,0,0.18,68,0,0.74,HIGH,6080000,2025-10-24 12:22:58 +00:00,589.00,538.00,133.00,119.00,577.00,,,,,,,0.48,1.81
window tinting darkness,https://mrtint.ca/what-can-happen-if-you-tint-your-windows-too-dark-in-your-car/,commercial,"ai_overview,images,people_also_ask,video,related_searches",70,0,0.40,68,0,0.76,HIGH,4440000,2025-11-09 16:38:24 +00:00,,,,,,300.60,42.30,9.10,9.00,12.20,7.60,0.17,2.30
window tint saint john,https://mrtint.ca/,"commercial,transactional","local_pack,people_also_ask,related_searches,images",50,0,0.90,68,0,0.51,MEDIUM,3510000,2025-11-11 01:11:09 +00:00,409.00,363.00,107.00,94.00,397.00,317.40,12.00,4.60,4.40,5.90,3.90,0.54,1.24
window tinting st thomas,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",50,0,1.65,68,0,0.35,MEDIUM,1570000,2025-10-01 19:05:23 +00:00,409.00,363.00,107.00,94.00,397.00,449.10,8.30,5.90,5.80,7.70,5.00,,
wrap car toronto,https://mrtint.ca/car-wrapping/,"commercial,navigational","people_also_search,people_also_ask,related_searches",1300,13,2.93,69,2,0.61,MEDIUM,16300000,2025-11-07 05:40:16 +00:00,,,,,,189.80,138.30,38.90,37.00,107.00,86.30,0.72,3.56
window tint brampton,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",720,0,3.06,69,1,0.74,HIGH,311000,2025-12-07 05:07:26 +00:00,409.00,363.00,107.00,94.00,397.00,281.60,69.30,20.00,18.90,47.80,40.10,0.78,3.03
kelowna window tint,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_search,related_searches,images",480,0,5.88,69,1,0.77,HIGH,196000,2025-11-07 08:24:50 +00:00,409.00,363.00,107.00,94.00,397.00,192.10,32.80,16.50,16.10,21.70,13.30,1.08,5.23
brantford window tinting,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches",210,0,2.14,69,0,0.88,HIGH,17400,2025-11-24 14:25:50 +00:00,409.00,363.00,107.00,94.00,397.00,441.20,2.20,0.30,0.30,0.40,0.20,0.85,2.37
car window tinting mississauga,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_search,people_also_ask,related_searches,images",170,0,2.27,69,0,0.23,LOW,107000,2025-12-18 12:31:31 +00:00,409.00,363.00,107.00,94.00,397.00,215.20,79.50,23.50,22.40,67.90,57.80,0.96,3.44
window film auto,https://mrtint.ca/,"transactional,navigational","popular_products,local_pack,video,related_searches,images",170,0,1.07,69,0,0.98,HIGH,150000000,2025-11-25 13:50:06 +00:00,409.00,363.00,107.00,94.00,397.00,331.60,64.60,21.70,21.10,49.70,36.10,0.59,1.99
ace tint,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,video,related_searches,images",110,0,,69,0,0.23,LOW,7980000,2025-11-30 11:44:33 +00:00,409.00,363.00,107.00,94.00,397.00,411.60,14.80,10.20,10.00,12.80,6.30,0.77,3.80
window tinting laws canada,https://mrtint.ca/window-tinting-laws/,"navigational,transactional,commercial","ai_overview,people_also_ask,video,carousel,related_searches,images",110,4,,69,0,0.00,LOW,140000,2025-11-28 02:01:27 +00:00,,,,,,294.80,76.90,12.40,12.00,16.90,13.60,,
legal limit for tinting car windows,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,transactional","ai_overview,people_also_ask,related_searches,images",90,0,,69,0,0.01,LOW,699000,2025-11-10 07:49:00 +00:00,,,,,,205.80,41.80,10.00,9.70,12.70,9.80,,
legal tint percentage,https://mrtint.ca/ontariowindowtintinglaw/,informational,"ai_overview,people_also_ask,images,related_searches",90,0,,69,0,0.02,LOW,2350000,2025-11-10 07:47:55 +00:00,,,,,,290.70,51.00,10.00,9.70,12.70,9.80,,
tinted windows shops,https://mrtint.ca/,"navigational,transactional,commercial","local_pack,people_also_ask,popular_products,related_searches",90,0,4.60,69,0,0.22,LOW,18000000,2025-10-20 05:10:34 +00:00,409.00,363.00,107.00,94.00,397.00,334.20,46.80,6.80,6.60,579.40,573.10,0.93,2.29
electric tint for cars,https://mrtint.ca/,"transactional,commercial","popular_products,video,people_also_ask,related_searches,images",70,0,1.05,69,0,0.97,HIGH,38600000,2025-12-02 21:20:03 +00:00,409.00,363.00,107.00,94.00,397.00,556.50,41.30,17.20,16.70,26.30,17.10,0.32,1.62
car tinted windows near me,https://mrtint.ca/,transactional,"local_pack,people_also_ask,people_also_search,related_searches,images",12100,0,2.68,70,25,0.45,MEDIUM,34400000,2025-11-03 23:39:26 +00:00,409.00,363.00,107.00,94.00,397.00,185.90,23.10,14.50,14.10,22.00,13.00,0.93,3.01
ontario car tinting laws,https://mrtint.ca/ontariowindowtintinglaw/,"informational,navigational,commercial","ai_overview,people_also_ask,video,images,related_searches",1300,0,1.33,70,2,0.02,LOW,283000,2025-11-02 09:52:16 +00:00,,,,,,278.20,53.10,2.90,2.90,3.90,3.10,0.80,2.13
window tinting vaughan,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",320,0,2.65,70,0,0.58,MEDIUM,103000,2025-11-21 13:02:54 +00:00,409.00,363.00,107.00,94.00,397.00,151.70,87.80,43.70,42.00,85.00,61.60,0.89,2.88
car tint halifax,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",260,0,5.88,70,0,0.55,MEDIUM,369000,2025-11-24 14:22:59 +00:00,409.00,363.00,107.00,94.00,397.00,305.70,15.00,6.10,5.80,10.60,9.00,1.42,8.15
east coast tinting,https://mrtint.ca/,"navigational,commercial","people_also_ask,related_searches,knowledge_graph,google_reviews,third_party_reviews,images",260,0,,70,0,0.00,LOW,917000,2025-11-14 06:15:28 +00:00,409.00,363.00,107.00,94.00,397.00,534.90,15.40,5.40,5.20,6.00,4.20,,
limousine window tint,https://mrtint.ca/,"navigational,commercial","ai_overview,video,people_also_ask,popular_products,images,people_also_search,related_searches",170,0,1.06,70,0,0.76,HIGH,599000,2025-11-26 04:18:57 +00:00,409.00,363.00,107.00,94.00,397.00,445.50,36.90,20.30,19.70,49.60,36.80,0.30,2.18
window tint cambridge,https://mrtint.ca/,"commercial,transactional","local_pack,people_also_ask,related_searches,images",170,0,3.23,70,0,0.87,HIGH,965000,2025-12-13 20:36:40 +00:00,409.00,363.00,107.00,94.00,397.00,190.30,49.80,27.70,27.20,43.30,34.60,0.74,3.03
wrap whole car,https://mrtint.ca/car-wrapping/,"commercial,transactional","popular_products,people_also_ask,video,related_searches,images",140,0,2.02,70,0,0.85,HIGH,142000000,2025-11-26 16:06:50 +00:00,,,,,,289.50,32.20,1.10,1.10,2.00,1.50,0.73,2.16
window tinting laws bc,https://mrtint.ca/window-tinting-laws/,"commercial,navigational","ai_overview,people_also_ask,video,carousel,related_searches,images",110,0,,70,0,0.02,LOW,61500,2025-12-19 17:00:13 +00:00,,,,,,329.70,50.50,6.00,5.50,21.20,12.60,,
electric car window tint,https://mrtint.ca/,transactional,"video,popular_products,people_also_ask,discussions_and_forums,related_searches,images",90,0,0.47,70,0,0.99,HIGH,15300000,2025-12-02 21:25:08 +00:00,409.00,363.00,107.00,94.00,397.00,501.10,35.30,12.40,12.00,20.90,13.30,0.25,1.40
how to headlight tint,https://mrtint.ca/tail-light-tinting/,transactional,"people_also_ask,carousel,related_searches",50,0,0.38,70,0,0.87,HIGH,10800000,2025-11-02 02:38:33 +00:00,,,,,,701.60,0.30,0.30,0.30,0.30,0.10,,
window tinting options,https://mrtint.ca/,"commercial,navigational","ai_overview,images,people_also_ask,video,discussions_and_forums,local_pack,related_searches",50,3,1.34,70,0,0.38,MEDIUM,5340000,2025-10-24 18:11:08 +00:00,409.00,363.00,107.00,94.00,397.00,294.10,83.70,16.70,16.10,48.70,38.10,0.80,1.75
tinting headlights legal,https://mrtint.ca/tail-light-tinting/,transactional,"ai_overview,people_also_ask,video,related_searches,images",40,0,,70,0,0.61,MEDIUM,467000,2025-10-26 14:33:25 +00:00,,,,,,376.00,13.90,0.80,0.80,0.90,0.90,,
what is legal tint,https://mrtint.ca/ontariowindowtintinglaw/,commercial,"ai_overview,people_also_ask,images,related_searches",40,0,,70,0,0.00,LOW,49500000,2025-11-11 01:37:07 +00:00,,,,,,276.30,44.20,10.10,9.80,12.80,9.90,,
vehicle tint near me,https://mrtint.ca/,"transactional,navigational","local_pack,people_also_ask,related_searches",12100,0,2.68,71,25,0.45,MEDIUM,25900000,2025-11-02 08:03:51 +00:00,409.00,363.00,107.00,94.00,397.00,182.90,88.80,23.40,22.40,45.90,19.50,0.93,3.01
window tinting brampton,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",720,0,3.06,71,1,0.74,HIGH,385000,2025-11-18 16:17:24 +00:00,409.00,363.00,107.00,94.00,397.00,253.10,47.00,0.70,0.70,2.10,1.50,0.78,3.03
window tinting windsor ontario,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,related_searches,images",480,0,2.46,71,1,0.63,MEDIUM,121000,2025-11-22 04:11:23 +00:00,409.00,363.00,107.00,94.00,397.00,265.70,78.00,30.70,30.10,46.30,33.20,1.24,2.54
that tint guy,https://mrtint.ca/,"commercial,navigational","people_also_ask,related_searches,third_party_reviews,google_reviews,knowledge_graph,images",390,0,1.70,71,0,0.03,LOW,44700000,2025-11-22 12:27:04 +00:00,409.00,363.00,107.00,94.00,397.00,660.40,18.50,17.50,17.20,23.00,13.40,,
tinted windows legal,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,transactional","ai_overview,people_also_ask,related_searches,images",320,0,0.88,71,0,0.04,LOW,5760000,2025-11-22 23:13:34 +00:00,,,,,,339.80,52.00,10.30,10.00,13.00,10.00,,
30 percent tint,https://mrtint.ca/pricing/,"transactional,commercial","images,people_also_ask,video,popular_products,related_searches",210,0,0.15,71,0,0.27,LOW,27200000,2025-11-25 13:10:30 +00:00,2.00,0.00,2.00,2.00,2.00,510.90,11.90,0.60,0.60,0.60,0.40,,
mobile tinting near me,https://mrtint.ca/,"navigational,commercial","local_pack,people_also_ask,people_also_search,related_searches,images",110,0,3.06,71,0,0.75,HIGH,6380000,2025-11-27 05:54:15 +00:00,409.00,363.00,107.00,94.00,397.00,218.70,48.00,7.20,6.80,13.90,6.70,0.76,2.97
window tint laws canada,https://mrtint.ca/window-tinting-laws/,"transactional,navigational,commercial","ai_overview,people_also_ask,carousel,related_searches,images",110,0,,71,0,0.00,LOW,1180000,2025-12-19 17:11:07 +00:00,,,,,,271.80,70.50,9.80,9.60,13.40,10.20,,
tinting car windows legal limit,https://mrtint.ca/ontariowindowtintinglaw/,"commercial,informational,transactional","ai_overview,people_also_ask,related_searches,images",90,0,,71,0,0.01,LOW,441000,2025-11-09 19:27:58 +00:00,,,,,,289.20,49.00,10.30,10.00,13.30,10.00,,
window tinting dartmouth,https://mrtint.ca/,"commercial,navigational","local_pack,people_also_ask,people_also_search,related_searches,images",70,0,3.97,71,0,0.74,HIGH,161000,2025-11-09 16:37:13 +00:00,409.00,363.00,107.00,94.00,397.00,148.40,45.00,15.70,15.10,23.00,14.70,0.77,4.59
